run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260811_121452_stage_B_2C_4168a6e9,15,15,43.79468723299793,59.310946811729821,81.431437967626209,52.430803323086202,2.135604365597926,711.69981280653724,543.05307050859005,492.47842387144192,474.49023089278268,449.53644632994781,5.6155261794960696,5.5871826629345787,4.5328119083060825,4.5931527519736974,485.07916209747464,485.07916209747464,250.03286609340634,250.03286609340634,183.21756633418318,153.64640098813297,99.607723544747941,86.342049782757115,391.78392998929468,319.66983043150663
20260811_121452_stage_B_2C_4168a6e9,15,16,109.13410492995538,47.17829343781446,77.091529318806579,41.365716677889054,41.433070953771676,418.9383197655867,422.58726270029337,431.74396110193402,410.26893752690705,362.32772930776025,5.6295237859104441,5.6010114739364534,4.5370284823341835,4.5974371060854651,484.17663423742624,484.17663423742619,249.60161484585581,249.60161484585581,211.1623005991438,176.26817595759499,73.45282446096607,63.98722736022313,500.21575112745069,407.21426950420528
20260811_121452_stage_B_2C_4168a6e9,15,17,93.684174212262789,48.196175843644326,38.52237073139095,21.193401780904097,29.101561388650875,416.49323477599688,297.42173421642377,247.05942191232407,337.30000853854955,266.40147071108322,6.177425172998122,6.1431803808462275,5.0430541236456978,5.1161193358993335,594.9177294664089,594.9177294664089,329.8954189645417,329.8954189645417,142.87768174955517,135.80417166653405,84.846948122675073,76.355275306892992,534.53127789907808,444.59882921864943
20260811_121452_stage_B_2C_4168a6e9,15,18,193.10875826454267,106.30133868435449,22.985931402439626,61.069039960131512,190.92361910841302,243.28576463485257,92.45093236607751,134.21994247063253,133.61520995825504,187.60669097110679,99.304676120468187,92.125617271102954,30.303359656008521,33.188804434328851,622.99810698767726,622.99810698767726,354.0926479006593,354.0926479006593,28.239499843867218,29.434489396381526,70.85722559134237,72.145568569518915,481.21657710151163,390.92812682037186
20260811_121452_stage_B_2C_4168a6e9,15,19,320.54262150115528,92.426973127030465,180.67552306280254,173.67092903483635,176.33004338511628,141.7077695726224,129.13382647774577,70.434183019238418,6.5569315865814213,66.132329180179624,116.49757957543164,108.38234995930792,33.21377881667388,36.548388509084766,623.35319871651734,623.35319871651734,354.34556551497997,354.34556551497997,37.375697362512469,38.65586888055595,38.503266990079837,39.87754398218636,472.07329696101732,381.41002661044291
20260811_121452_stage_B_2C_4168a6e9,15,20,217.1411471541777,254.388015503471,219.34209607737267,117.31388960184515,135.56075994309742,0,0,0,0,0,242.30267097000149,238.7864484845563,69.237932142398222,77.388743499224702,623.77068137210836,623.77068137210836,354.75980848839805,354.75980848839805,28.199982326571259,30.013713479221764,50.629857250662084,49.06115545797369,441.19788410975133,353.90997378843826
20260811_121452_stage_B_2C_4168a6e9,15,21,161.88408432619258,204.30498437956248,293.3144410663117,112.57082974430027,131.32412246187772,0,0,0,0,0,239.1407777687989,235.30677138376899,66.068331426530506,74.152012215050135,623.7562220670327,623.7562220670327,354.74408738047913,354.74408738047913,35.933884786670205,38.314666067319138,34.611154256212679,34.570422930360117,435.08154235529616,349.98159221529193
20260811_121452_stage_B_2C_4168a6e9,15,22,17.157135792415382,137.12169396888893,82.063268014417091,45.927067523128542,194.06132549613363,0,0,0,0,0,275.57758616565997,274.94523944817394,118.69484312596823,121.31170029946176,624.28516174185029,624.28516174185029,355.22853708667247,355.22853708667247,20.575046316873529,22.239173793957782,98.306349364377567,78.620613255161189,344.36980696895159,282.64061167967532
20260811_121452_stage_B_2C_4168a6e9,15,23,145.49934977835656,70.338196802876197,152.09346891953433,59.992166278104683,124.28426363987951,0,0,0,0,0,271.83565491040201,270.97907135132124,112.05558822513171,115.70362798730143,624.19571023050139,624.19571023050139,355.14076121650129,355.14076121650129,23.966689646686863,25.810528530033629,57.138150568075886,51.184736821731207,302.45299368644089,248.99815755478204
20260811_121452_stage_B_2C_4168a6e9,15,24,245.73096544378151,23.039985094453048,163.34510280785196,52.247845759171241,106.1234362669134,0,0,0,0,0,255.5850835251938,253.46591075457499,84.206024903360031,91.883532590887398,623.91335715647847,623.91335715647847,354.88698776864027,354.88698776864027,36.666012753211156,39.831959562164833,31.907167917655634,31.362227401295105,299.99999636693582,250.00000182595809
20260811_121452_stage_B_2C_4168a6e9,16,1,149.42654694137298,28.970871505740185,4.09536526102809,15.392107532473711,55.571929791413154,0,0,0,0,0,109.17925668876693,109.71523628540186,36.136937119788122,37.511208456266083,586.50240795628372,586.50240795628372,324.02438534864541,324.02438534864541,111.80864162013097,104.91341234637837,122.95964424292772,106.70936353147195,264.00594688846741,225.85611345828531
20260811_121452_stage_B_2C_4168a6e9,16,2,116.98320594576302,78.360151628483223,6.253877034615102,49.230399534005194,14.982818332098503,0,0,0,0,0,86.801767979583516,87.178123299857504,32.797671279947814,33.94245079566813,582.17612663067302,582.17612663067302,320.44735223637571,320.44735223637571,132.26662879869539,121.22830440348656,106.54318879070374,95.17432084735951,264.66459192873356,229.21234203546817
20260811_121452_stage_B_2C_4168a6e9,16,3,72.130851003514621,5.2086745655706936,11.672501248201257,29.962008277083331,97.634362147941616,0,0,0,0,0,81.299678575526642,81.636893474750522,31.867086057495776,32.953033911351625,580.37668944907887,580.37668944907887,319.04643026083119,319.04643026083119,131.70837495422049,119.11864668507801,109.31821605367927,98.297476904363037,261.73744488344391,227.19970526941273
20260811_121452_stage_B_2C_4168a6e9,16,4,24.9355369760891,23.86140993002547,72.601211840927235,50.237030737715301,56.317815288987028,0,0,0,0,0,70.86846445880272,71.131226546773121,29.932430163788247,30.895649397460154,576.26834504532394,576.26834504532394,315.74946984524894,315.74946984524894,143.48383498349975,127.61113747256613,102.78258139339725,93.495985940954625,276.67002815370785,238.16530017143941
20260811_121452_stage_B_2C_4168a6e9,16,5,58.668821745621358,39.956063400027141,106.74605259796934,0,46.247932968169351,0,0,0,0,0,66.297871685870021,66.529626425015579,28.990392463170181,29.896176637829843,573.80416760037224,573.80416760037224,313.78308097408723,313.78308097408723,148.90433554804693,131.48281840486942,100.32839356841176,91.551325311912791,299.20793729315909,254.77614194480762
20260811_121452_stage_B_2C_4168a6e9,16,6,126.62532385711673,33.194445351952638,42.218203080804358,0.96489461620233863,87.213437873143846,0,0,0,0,0,65.721250624231359,65.949477935589115,28.836007600206397,29.733500000777738,573.42073071433401,573.42073071433401,313.45873099158968,313.45873099158968,150.76776402663333,132.90122474881497,99.065427570698546,90.388096852877652,324.82622761635281,273.95602549332148
20260811_121452_stage_B_2C_4168a6e9,16,7,113.34858003321324,12.174902129625634,22.981372588149906,46.626111580218847,35.82353305384607,0,0,0,0,0,83.823967904747434,84.182164427818492,32.159596634709509,33.272644981222648,580.89424203608587,580.89424203608587,319.50782747318243,319.50782747318243,115.74252753498578,106.93775878491661,127.17614725187151,110.30712671594262,287.68767211798263,247.63653427092137
