run_id,stage_id,milestone_id,constraint_type,constraint_id,day,hydro_id,bound_type,row_position,inequality_position,global_row,touched_hour_count,touched_hour_indices,touched_variable_count,touched_variable_indices,touched_variable_names,ordering_rule
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D016-HYDRO03-LOWER,16,3,lower,126,31106,33748,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8181|8200|8219|8238|8256|8275|8294|8318|8342|8366|8390|8414|8438|8462|8486|8510|8534|8558|8582|8601|8620|8639|8658|8677,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D016-HYDRO04-UPPER,16,4,upper,127,31107,33749,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8182|8201|8220|8239|8257|8276|8295|8319|8343|8367|8391|8415|8439|8463|8487|8511|8535|8559|8583|8602|8621|8640|8659|8678,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D016-HYDRO04-LOWER,16,4,lower,128,31108,33750,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8182|8201|8220|8239|8257|8276|8295|8319|8343|8367|8391|8415|8439|8463|8487|8511|8535|8559|8583|8602|8621|8640|8659|8678,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO01-UPPER,17,1,upper,129,31109,33751,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8694|8713|8732|8751|8770|8789|8808|8832|8856|8880|8904|8928|8952|8976|9000|9024|9048|9072|9096|9115|9134|9153|9172|9191,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO01-LOWER,17,1,lower,130,31110,33752,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8694|8713|8732|8751|8770|8789|8808|8832|8856|8880|8904|8928|8952|8976|9000|9024|9048|9072|9096|9115|9134|9153|9172|9191,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO02-UPPER,17,2,upper,131,31111,33753,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8695|8714|8733|8752|8771|8790|8809|8833|8857|8881|8905|8929|8953|8977|9001|9025|9049|9073|9097|9116|9135|9154|9173|9192,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO02-LOWER,17,2,lower,132,31112,33754,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8695|8714|8733|8752|8771|8790|8809|8833|8857|8881|8905|8929|8953|8977|9001|9025|9049|9073|9097|9116|9135|9154|9173|9192,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO03-UPPER,17,3,upper,133,31113,33755,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8696|8715|8734|8753|8772|8791|8810|8834|8858|8882|8906|8930|8954|8978|9002|9026|9050|9074|9098|9117|9136|9155|9174|9193,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO03-LOWER,17,3,lower,134,31114,33756,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8696|8715|8734|8753|8772|8791|8810|8834|8858|8882|8906|8930|8954|8978|9002|9026|9050|9074|9098|9117|9136|9155|9174|9193,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO04-UPPER,17,4,upper,135,31115,33757,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8697|8716|8735|8754|8773|8792|8811|8835|8859|8883|8907|8931|8955|8979|9003|9027|9051|9075|9099|9118|9137|9156|9175|9194,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D017-HYDRO04-LOWER,17,4,lower,136,31116,33758,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,8697|8716|8735|8754|8773|8792|8811|8835|8859|8883|8907|8931|8955|8979|9003|9027|9051|9075|9099|9118|9137|9156|9175|9194,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO01-UPPER,18,1,upper,137,31117,33759,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9210|9229|9248|9267|9286|9305|9324|9348|9372|9396|9420|9444|9468|9492|9516|9540|9564|9588|9612|9631|9650|9669|9688|9707,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO01-LOWER,18,1,lower,138,31118,33760,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9210|9229|9248|9267|9286|9305|9324|9348|9372|9396|9420|9444|9468|9492|9516|9540|9564|9588|9612|9631|9650|9669|9688|9707,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO02-UPPER,18,2,upper,139,31119,33761,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9211|9230|9249|9268|9287|9306|9325|9349|9373|9397|9421|9445|9469|9493|9517|9541|9565|9589|9613|9632|9651|9670|9689|9708,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO02-LOWER,18,2,lower,140,31120,33762,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9211|9230|9249|9268|9287|9306|9325|9349|9373|9397|9421|9445|9469|9493|9517|9541|9565|9589|9613|9632|9651|9670|9689|9708,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO03-UPPER,18,3,upper,141,31121,33763,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9212|9231|9250|9269|9288|9307|9326|9350|9374|9398|9422|9446|9470|9494|9518|9542|9566|9590|9614|9633|9652|9671|9690|9709,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO03-LOWER,18,3,lower,142,31122,33764,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9212|9231|9250|9269|9288|9307|9326|9350|9374|9398|9422|9446|9470|9494|9518|9542|9566|9590|9614|9633|9652|9671|9690|9709,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO04-UPPER,18,4,upper,143,31123,33765,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9213|9232|9251|9270|9289|9308|9327|9351|9375|9399|9423|9447|9471|9495|9519|9543|9567|9591|9615|9634|9653|9672|9691|9710,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D018-HYDRO04-LOWER,18,4,lower,144,31124,33766,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9213|9232|9251|9270|9289|9308|9327|9351|9375|9399|9423|9447|9471|9495|9519|9543|9567|9591|9615|9634|9653|9672|9691|9710,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO01-UPPER,19,1,upper,145,31125,33767,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9726|9745|9764|9783|9802|9821|9840|9864|9888|9912|9936|9960|9984|10008|10032|10056|10080|10104|10128|10147|10166|10185|10204|10223,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO01-LOWER,19,1,lower,146,31126,33768,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9726|9745|9764|9783|9802|9821|9840|9864|9888|9912|9936|9960|9984|10008|10032|10056|10080|10104|10128|10147|10166|10185|10204|10223,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO02-UPPER,19,2,upper,147,31127,33769,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9727|9746|9765|9784|9803|9822|9841|9865|9889|9913|9937|9961|9985|10009|10033|10057|10081|10105|10129|10148|10167|10186|10205|10224,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO02-LOWER,19,2,lower,148,31128,33770,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9727|9746|9765|9784|9803|9822|9841|9865|9889|9913|9937|9961|9985|10009|10033|10057|10081|10105|10129|10148|10167|10186|10205|10224,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO03-UPPER,19,3,upper,149,31129,33771,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9728|9747|9766|9785|9804|9823|9842|9866|9890|9914|9938|9962|9986|10010|10034|10058|10082|10106|10130|10149|10168|10187|10206|10225,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO03-LOWER,19,3,lower,150,31130,33772,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9728|9747|9766|9785|9804|9823|9842|9866|9890|9914|9938|9962|9986|10010|10034|10058|10082|10106|10130|10149|10168|10187|10206|10225,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO04-UPPER,19,4,upper,151,31131,33773,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9729|9748|9767|9786|9805|9824|9843|9867|9891|9915|9939|9963|9987|10011|10035|10059|10083|10107|10131|10150|10169|10188|10207|10226,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D019-HYDRO04-LOWER,19,4,lower,152,31132,33774,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,9729|9748|9767|9786|9805|9824|9843|9867|9891|9915|9939|9963|9987|10011|10035|10059|10083|10107|10131|10150|10169|10188|10207|10226,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO01-UPPER,20,1,upper,153,31133,33775,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10242|10261|10280|10299|10318|10337|10356|10380|10404|10428|10452|10476|10500|10524|10548|10572|10596|10620|10644|10663|10682|10701|10720|10739,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO01-LOWER,20,1,lower,154,31134,33776,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10242|10261|10280|10299|10318|10337|10356|10380|10404|10428|10452|10476|10500|10524|10548|10572|10596|10620|10644|10663|10682|10701|10720|10739,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO02-UPPER,20,2,upper,155,31135,33777,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10243|10262|10281|10300|10319|10338|10357|10381|10405|10429|10453|10477|10501|10525|10549|10573|10597|10621|10645|10664|10683|10702|10721|10740,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO02-LOWER,20,2,lower,156,31136,33778,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10243|10262|10281|10300|10319|10338|10357|10381|10405|10429|10453|10477|10501|10525|10549|10573|10597|10621|10645|10664|10683|10702|10721|10740,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO03-UPPER,20,3,upper,157,31137,33779,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10244|10263|10282|10301|10320|10339|10358|10382|10406|10430|10454|10478|10502|10526|10550|10574|10598|10622|10646|10665|10684|10703|10722|10741,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO03-LOWER,20,3,lower,158,31138,33780,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10244|10263|10282|10301|10320|10339|10358|10382|10406|10430|10454|10478|10502|10526|10550|10574|10598|10622|10646|10665|10684|10703|10722|10741,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO04-UPPER,20,4,upper,159,31139,33781,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10245|10264|10283|10302|10321|10340|10359|10383|10407|10431|10455|10479|10503|10527|10551|10575|10599|10623|10647|10666|10685|10704|10723|10742,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D020-HYDRO04-LOWER,20,4,lower,160,31140,33782,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10245|10264|10283|10302|10321|10340|10359|10383|10407|10431|10455|10479|10503|10527|10551|10575|10599|10623|10647|10666|10685|10704|10723|10742,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO01-UPPER,21,1,upper,161,31141,33783,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10758|10777|10796|10815|10834|10853|10872|10896|10920|10944|10968|10992|11016|11040|11064|11088|11112|11136|11160|11179|11198|11217|11235|11254,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO01-LOWER,21,1,lower,162,31142,33784,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10758|10777|10796|10815|10834|10853|10872|10896|10920|10944|10968|10992|11016|11040|11064|11088|11112|11136|11160|11179|11198|11217|11235|11254,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO02-UPPER,21,2,upper,163,31143,33785,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10759|10778|10797|10816|10835|10854|10873|10897|10921|10945|10969|10993|11017|11041|11065|11089|11113|11137|11161|11180|11199|11218|11236|11255,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO02-LOWER,21,2,lower,164,31144,33786,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10759|10778|10797|10816|10835|10854|10873|10897|10921|10945|10969|10993|11017|11041|11065|11089|11113|11137|11161|11180|11199|11218|11236|11255,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO03-UPPER,21,3,upper,165,31145,33787,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10760|10779|10798|10817|10836|10855|10874|10898|10922|10946|10970|10994|11018|11042|11066|11090|11114|11138|11162|11181|11200|11219|11237|11256,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO03-LOWER,21,3,lower,166,31146,33788,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10760|10779|10798|10817|10836|10855|10874|10898|10922|10946|10970|10994|11018|11042|11066|11090|11114|11138|11162|11181|11200|11219|11237|11256,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO04-UPPER,21,4,upper,167,31147,33789,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10761|10780|10799|10818|10837|10856|10875|10899|10923|10947|10971|10995|11019|11043|11067|11091|11115|11139|11163|11182|11201|11220|11238|11257,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D021-HYDRO04-LOWER,21,4,lower,168,31148,33790,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,10761|10780|10799|10818|10837|10856|10875|10899|10923|10947|10971|10995|11019|11043|11067|11091|11115|11139|11163|11182|11201|11220|11238|11257,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO01-UPPER,22,1,upper,169,31149,33791,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11273|11292|11311|11330|11349|11368|11387|11411|11435|11459|11483|11507|11531|11555|11579|11603|11627|11651|11675|11694|11713|11732|11751|11770,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO01-LOWER,22,1,lower,170,31150,33792,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11273|11292|11311|11330|11349|11368|11387|11411|11435|11459|11483|11507|11531|11555|11579|11603|11627|11651|11675|11694|11713|11732|11751|11770,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO02-UPPER,22,2,upper,171,31151,33793,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11274|11293|11312|11331|11350|11369|11388|11412|11436|11460|11484|11508|11532|11556|11580|11604|11628|11652|11676|11695|11714|11733|11752|11771,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO02-LOWER,22,2,lower,172,31152,33794,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11274|11293|11312|11331|11350|11369|11388|11412|11436|11460|11484|11508|11532|11556|11580|11604|11628|11652|11676|11695|11714|11733|11752|11771,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO03-UPPER,22,3,upper,173,31153,33795,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11275|11294|11313|11332|11351|11370|11389|11413|11437|11461|11485|11509|11533|11557|11581|11605|11629|11653|11677|11696|11715|11734|11753|11772,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO03-LOWER,22,3,lower,174,31154,33796,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11275|11294|11313|11332|11351|11370|11389|11413|11437|11461|11485|11509|11533|11557|11581|11605|11629|11653|11677|11696|11715|11734|11753|11772,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO04-UPPER,22,4,upper,175,31155,33797,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11276|11295|11314|11333|11352|11371|11390|11414|11438|11462|11486|11510|11534|11558|11582|11606|11630|11654|11678|11697|11716|11735|11754|11773,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D022-HYDRO04-LOWER,22,4,lower,176,31156,33798,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11276|11295|11314|11333|11352|11371|11390|11414|11438|11462|11486|11510|11534|11558|11582|11606|11630|11654|11678|11697|11716|11735|11754|11773,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO01-UPPER,23,1,upper,177,31157,33799,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11789|11808|11827|11846|11865|11884|11903|11927|11951|11975|11999|12023|12047|12071|12095|12119|12143|12167|12191|12210|12229|12248|12267|12286,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO01-LOWER,23,1,lower,178,31158,33800,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11789|11808|11827|11846|11865|11884|11903|11927|11951|11975|11999|12023|12047|12071|12095|12119|12143|12167|12191|12210|12229|12248|12267|12286,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO02-UPPER,23,2,upper,179,31159,33801,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11790|11809|11828|11847|11866|11885|11904|11928|11952|11976|12000|12024|12048|12072|12096|12120|12144|12168|12192|12211|12230|12249|12268|12287,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO02-LOWER,23,2,lower,180,31160,33802,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11790|11809|11828|11847|11866|11885|11904|11928|11952|11976|12000|12024|12048|12072|12096|12120|12144|12168|12192|12211|12230|12249|12268|12287,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO03-UPPER,23,3,upper,181,31161,33803,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11791|11810|11829|11848|11867|11886|11905|11929|11953|11977|12001|12025|12049|12073|12097|12121|12145|12169|12193|12212|12231|12250|12269|12288,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO03-LOWER,23,3,lower,182,31162,33804,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11791|11810|11829|11848|11867|11886|11905|11929|11953|11977|12001|12025|12049|12073|12097|12121|12145|12169|12193|12212|12231|12250|12269|12288,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO04-UPPER,23,4,upper,183,31163,33805,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11792|11811|11830|11849|11868|11887|11906|11930|11954|11978|12002|12026|12050|12074|12098|12122|12146|12170|12194|12213|12232|12251|12270|12289,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D023-HYDRO04-LOWER,23,4,lower,184,31164,33806,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,11792|11811|11830|11849|11868|11887|11906|11930|11954|11978|12002|12026|12050|12074|12098|12122|12146|12170|12194|12213|12232|12251|12270|12289,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D024-HYDRO01-UPPER,24,1,upper,185,31165,33807,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,12305|12324|12343|12362|12381|12400|12419|12443|12467|12491|12515|12539|12563|12587|12611|12635|12659|12683|12707|12726|12745|12764|12783|12802,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D024-HYDRO01-LOWER,24,1,lower,186,31166,33808,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,12305|12324|12343|12362|12381|12400|12419|12443|12467|12491|12515|12539|12563|12587|12611|12635|12659|12683|12707|12726|12745|12764|12783|12802,PH,day_hydro_upper_then_lower
20260811_155000_stage_B_2C_30day_full_final,stage_B,B-2C,daily_hydro_water,INEQ-WATER-D024-HYDRO02-UPPER,24,2,upper,187,31167,33809,24,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,24,12306|12325|12344|12363|12382|12401|12420|12444|12468|12492|12516|12540|12564|12588|12612|12636|12660|12684|12708|12727|12746|12765|12784|12803,PH,day_hydro_upper_then_lower
