run_id,solve_pass,day,hour,asset_type,asset_id,variable_name,physical_array_index,fixed_value,fixed_direction_value,reason,inequality_status
20260811_155000_stage_B_2C_30day_full_final,pass_1,8,24,solar,3,PP,"PP(8,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,8,24,solar,4,PP,"PP(8,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,8,24,solar,5,PP,"PP(8,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,1,solar,1,PP,"PP(9,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,1,solar,2,PP,"PP(9,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,1,solar,3,PP,"PP(9,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,1,solar,4,PP,"PP(9,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,1,solar,5,PP,"PP(9,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,2,solar,1,PP,"PP(9,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,2,solar,2,PP,"PP(9,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,2,solar,3,PP,"PP(9,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,2,solar,4,PP,"PP(9,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,2,solar,5,PP,"PP(9,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,3,solar,1,PP,"PP(9,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,3,solar,2,PP,"PP(9,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,3,solar,3,PP,"PP(9,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,3,solar,4,PP,"PP(9,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,3,solar,5,PP,"PP(9,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,4,solar,1,PP,"PP(9,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,4,solar,2,PP,"PP(9,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,4,solar,3,PP,"PP(9,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,4,solar,4,PP,"PP(9,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,4,solar,5,PP,"PP(9,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,5,solar,1,PP,"PP(9,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,5,solar,2,PP,"PP(9,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,5,solar,3,PP,"PP(9,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,5,solar,4,PP,"PP(9,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,5,solar,5,PP,"PP(9,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,6,solar,1,PP,"PP(9,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,6,solar,2,PP,"PP(9,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,6,solar,3,PP,"PP(9,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,6,solar,4,PP,"PP(9,4,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,6,solar,5,PP,"PP(9,5,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,7,solar,1,PP,"PP(9,1,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,7,solar,2,PP,"PP(9,2,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,7,solar,3,PP,"PP(9,3,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,7,solar,4,PP,"PP(9,4,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,7,solar,5,PP,"PP(9,5,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,20,solar,1,PP,"PP(9,1,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,20,solar,2,PP,"PP(9,2,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,20,solar,3,PP,"PP(9,3,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,20,solar,4,PP,"PP(9,4,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,20,solar,5,PP,"PP(9,5,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,21,solar,1,PP,"PP(9,1,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,21,solar,2,PP,"PP(9,2,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,21,solar,3,PP,"PP(9,3,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,21,solar,4,PP,"PP(9,4,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,21,solar,5,PP,"PP(9,5,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,22,solar,1,PP,"PP(9,1,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,22,solar,2,PP,"PP(9,2,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,22,solar,3,PP,"PP(9,3,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,22,solar,4,PP,"PP(9,4,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,22,solar,5,PP,"PP(9,5,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,23,solar,1,PP,"PP(9,1,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,23,solar,2,PP,"PP(9,2,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,23,solar,3,PP,"PP(9,3,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,23,solar,4,PP,"PP(9,4,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,23,solar,5,PP,"PP(9,5,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,24,solar,1,PP,"PP(9,1,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,24,solar,2,PP,"PP(9,2,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,24,solar,3,PP,"PP(9,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,24,solar,4,PP,"PP(9,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,9,24,solar,5,PP,"PP(9,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,1,solar,1,PP,"PP(10,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,1,solar,2,PP,"PP(10,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,1,solar,3,PP,"PP(10,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,1,solar,4,PP,"PP(10,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,1,solar,5,PP,"PP(10,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,2,solar,1,PP,"PP(10,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,2,solar,2,PP,"PP(10,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,2,solar,3,PP,"PP(10,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,2,solar,4,PP,"PP(10,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,2,solar,5,PP,"PP(10,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,3,solar,1,PP,"PP(10,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,3,solar,2,PP,"PP(10,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,3,solar,3,PP,"PP(10,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,3,solar,4,PP,"PP(10,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,3,solar,5,PP,"PP(10,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,4,solar,1,PP,"PP(10,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,4,solar,2,PP,"PP(10,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,4,solar,3,PP,"PP(10,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,4,solar,4,PP,"PP(10,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,4,solar,5,PP,"PP(10,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,5,solar,1,PP,"PP(10,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,5,solar,2,PP,"PP(10,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,5,solar,3,PP,"PP(10,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,5,solar,4,PP,"PP(10,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,5,solar,5,PP,"PP(10,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,6,solar,1,PP,"PP(10,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,6,solar,2,PP,"PP(10,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,6,solar,3,PP,"PP(10,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,6,solar,4,PP,"PP(10,4,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,6,solar,5,PP,"PP(10,5,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,7,solar,1,PP,"PP(10,1,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,7,solar,2,PP,"PP(10,2,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,7,solar,3,PP,"PP(10,3,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,7,solar,4,PP,"PP(10,4,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,7,solar,5,PP,"PP(10,5,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,20,solar,1,PP,"PP(10,1,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,20,solar,2,PP,"PP(10,2,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,20,solar,3,PP,"PP(10,3,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,20,solar,4,PP,"PP(10,4,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,20,solar,5,PP,"PP(10,5,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,21,solar,1,PP,"PP(10,1,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,21,solar,2,PP,"PP(10,2,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,21,solar,3,PP,"PP(10,3,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,21,solar,4,PP,"PP(10,4,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,21,solar,5,PP,"PP(10,5,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,22,solar,1,PP,"PP(10,1,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,22,solar,2,PP,"PP(10,2,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,22,solar,3,PP,"PP(10,3,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,22,solar,4,PP,"PP(10,4,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,22,solar,5,PP,"PP(10,5,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,23,solar,1,PP,"PP(10,1,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,23,solar,2,PP,"PP(10,2,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,23,solar,3,PP,"PP(10,3,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,23,solar,4,PP,"PP(10,4,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,23,solar,5,PP,"PP(10,5,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,24,solar,1,PP,"PP(10,1,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,24,solar,2,PP,"PP(10,2,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,24,solar,3,PP,"PP(10,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,24,solar,4,PP,"PP(10,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,10,24,solar,5,PP,"PP(10,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,1,solar,1,PP,"PP(11,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,1,solar,2,PP,"PP(11,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,1,solar,3,PP,"PP(11,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,1,solar,4,PP,"PP(11,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,1,solar,5,PP,"PP(11,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,2,solar,1,PP,"PP(11,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,2,solar,2,PP,"PP(11,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,2,solar,3,PP,"PP(11,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,2,solar,4,PP,"PP(11,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,2,solar,5,PP,"PP(11,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,3,solar,1,PP,"PP(11,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,3,solar,2,PP,"PP(11,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,3,solar,3,PP,"PP(11,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,3,solar,4,PP,"PP(11,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,3,solar,5,PP,"PP(11,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,4,solar,1,PP,"PP(11,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,4,solar,2,PP,"PP(11,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,4,solar,3,PP,"PP(11,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,4,solar,4,PP,"PP(11,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,4,solar,5,PP,"PP(11,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,5,solar,1,PP,"PP(11,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,5,solar,2,PP,"PP(11,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,5,solar,3,PP,"PP(11,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,5,solar,4,PP,"PP(11,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,5,solar,5,PP,"PP(11,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,6,solar,1,PP,"PP(11,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,6,solar,2,PP,"PP(11,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,6,solar,3,PP,"PP(11,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,6,solar,4,PP,"PP(11,4,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,6,solar,5,PP,"PP(11,5,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,7,solar,1,PP,"PP(11,1,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,7,solar,2,PP,"PP(11,2,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,7,solar,3,PP,"PP(11,3,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,7,solar,4,PP,"PP(11,4,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,7,solar,5,PP,"PP(11,5,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,20,solar,1,PP,"PP(11,1,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,20,solar,2,PP,"PP(11,2,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,20,solar,3,PP,"PP(11,3,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,20,solar,4,PP,"PP(11,4,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,20,solar,5,PP,"PP(11,5,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,21,solar,1,PP,"PP(11,1,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_155000_stage_B_2C_30day_full_final,pass_1,11,21,solar,2,PP,"PP(11,2,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
