run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260831_073237_stage_B_3f3f96b3,97,21,533.69064539467547,211.90440466292398,368.33824319018868,296.65486717189759,363.2256580859513,0,0,0,0,0,284.4507455656406,284.43291304865801,135.37480075490339,135.61052687204767,612.81042978658706,612.81042978658706,347.11921831886593,347.11921831886593,39.193985684349371,44.209630923869554,141.19370922234253,268.66780642808425,270.11957765311962,431.62895081140977
20260831_073237_stage_B_3f3f96b3,97,22,561.72691898411995,363.69958755110537,330.35464757307426,182.44349896270555,343.21666689476785,0,0,0,0,0,283.83901220438747,283.81823297855874,134.43851406784961,134.71146899080642,612.69810042668041,612.69810042668041,346.89728897814558,346.89728897814558,46.293787179470087,51.531740003082035,99.657681342864265,150.72851882266099,201.05322906701571,310.53138478900456
20260831_073237_stage_B_3f3f96b3,97,23,359.35965521251131,374.31928393773217,280.7940152360548,313.73205022338823,258.31612903731417,0,0,0,0,0,283.03748660233151,283.01549806992722,133.90894027555277,134.19443051057584,611.90225634026262,611.90225634026262,346.41088208525775,346.41088208525775,43.040229010196782,50.029355401777643,129.74277001182273,196.02304844372347,95.630801829723296,137.75441749091181
20260831_073237_stage_B_3f3f96b3,97,24,944.42779601411053,392.58381137734813,619.31346968382184,377.76958421887542,433.63602070917011,0,0,0,0,0,156.69061847668132,155.28297669119939,51.167974054422309,53.983455328971864,596.56121281637718,596.56121281637718,332.95993395193915,332.95993395193915,259.78381801168393,445.18827951052265,26.492614736977409,34.581482693994815,299.99999944359735,499.99999939038798
20260831_073237_stage_B_3f3f96b3,98,1,655.06221394141085,378.1739091622083,663.02901005545823,381.41639293581267,548.79559436651709,0,0,0,0,0,218.64331980505148,218.07060629487006,58.285764491968202,59.495517487312732,585.06979268153987,585.06979268153987,324.45504587645979,324.45504587645979,124.33732451516153,166.78603457109077,97.912541512480033,143.18881191716341,303.11187871559821,491.00875059641021
20260831_073237_stage_B_3f3f96b3,98,2,611.19980374561101,433.45668360933882,541.24910148043762,484.45329655831176,488.84471378257922,0,0,0,0,0,209.5249686074369,208.83388424146736,54.402975893230341,55.524301358646227,583.3980921958896,583.3980921958896,323.0575569540145,323.0575569540145,143.97799999842013,204.80776829270275,85.871208542474108,122.51353217178082,337.27962477809393,539.20959520230849
20260831_073237_stage_B_3f3f96b3,98,3,810.13863032115682,557.39705830484911,835.00133055188519,549.70973560989967,533.60958954141449,0,0,0,0,0,83.08372143198261,82.517804331471396,32.32919790508226,32.779086149332187,554.28214874399225,554.28214874399225,299.67551628913179,299.67551628913179,248.71907855372751,433.65142365937288,38.759629893674713,49.129388106103882,518.06054003903228,874.90766748896192
20260831_073237_stage_B_3f3f96b3,98,4,685.78817363489691,259.61649269977653,395.50692877242631,286.02081256804433,291.39020980043068,0,0,0,0,0,281.07817429935619,281.05106987374887,128.94921653571672,129.14924142237282,607.66357581272791,607.66357581272791,342.77626871186123,342.77626871186123,96.520996533409914,118.22845455860707,60.189737775664867,75.129704660403519,538.05195050169584,897.83582696903761
20260831_073237_stage_B_3f3f96b3,98,5,431.62305052284154,274.28614796575005,173.07323621606869,119.54722323879524,164.16696691336824,0,0,0,0,0,297.85001153446638,297.85213322820584,148.17996988436289,148.17745977611773,625.5279950501465,625.5279950501465,356.81260406890544,356.81260406890544,9.4261216566047388,10.362001811220347,83.543453648331379,116.80727230141319,453.70940038338443,777.37577048645505
20260831_073237_stage_B_3f3f96b3,98,6,209.17662689349967,188.13324764085883,92.812867845882707,174.33825172096516,132.49615505648183,0,0,0,0,0,297.69983317492608,297.70177102497729,148.10683865377717,148.1049254911085,625.322176982511,625.322176982511,356.70819686498112,356.70819686498112,9.3211131471481625,10.331074553929023,74.803453463283503,122.21746904033139,378.98345392328031,650.87654976240083
