run_id,day,wind_mwh,solar_mwh,hydro_mwh,thermal_mwh,storage_charge_mwh,storage_discharge_mwh,net_storage_supply_mwh,total_generation_mwh
20260831_073237_stage_B_3f3f96b3,168,86882.542001876718,26561.419856120945,13544.573965069936,40874.298712245094,8751.7607121718629,7088.9261768592096,-1662.8345353126533,167862.83453531269
20260831_073237_stage_B_3f3f96b3,169,100566.84119243795,26575.398170843499,13577.153345337765,41562.049187245335,7797.0626098131243,6315.6207139486332,-1481.441895864491,182281.44189586455
20260831_073237_stage_B_3f3f96b3,170,101764.84991043029,29041.528192527032,13615.79052264348,41743.77024357787,7873.3624693613747,6377.4236001827139,-1495.9388691786608,186165.93886917867
20260831_073237_stage_B_3f3f96b3,171,88000.497258470918,26321.49453796454,13487.949474083623,40881.658146010552,8482.1021922611544,6870.5027757315338,-1611.5994165296206,168691.59941652964
20260831_073237_stage_B_3f3f96b3,172,40423.235992698021,15343.158247162319,13499.168229877338,38240.623488290032,6295.7155685673251,5099.5296105395901,-1196.1859580277351,107506.18595802771
20260831_073237_stage_B_3f3f96b3,173,8349.6347478844636,15342.818850873407,13540.20028811237,39160.335727398386,7910.4716540453228,6407.4820397767135,-1502.9896142686093,76392.989614268619
20260831_073237_stage_B_3f3f96b3,174,16029.982137048235,11043.147429163542,13416.970334774831,38428.845907136158,9152.3463585408026,7413.4005504180532,-1738.9458081227494,78918.945808122764
20260831_073237_stage_B_3f3f96b3,175,28898.905176567798,19983.329425591248,13602.896202931248,40238.703459592223,8230.7066562238924,6666.8723915413511,-1563.8342646825413,102723.83426468252
20260831_073237_stage_B_3f3f96b3,176,55473.829960797295,24032.955317796754,13582.076787303391,40683.447525407981,7959.5241647653511,6447.214573459938,-1512.3095913054131,133772.30959130541
20260831_073237_stage_B_3f3f96b3,177,90485.657936058997,26976.086755933109,13628.157363954386,41350.611039946249,8423.753136277579,6823.2400403848378,-1600.5130958927411,172440.51309589273
20260831_073237_stage_B_3f3f96b3,178,109101.99515448535,25014.692929037406,13641.900918154401,41622.522779190025,7795.3251624586801,6314.2133815915277,-1481.1117808671524,189381.11178086716
20260831_073237_stage_B_3f3f96b3,179,101154.37768134565,17197.910057928108,13609.171189214947,40716.016216829332,7986.7112911474769,6469.2361458294581,-1517.4751453180188,172677.47514531805
20260831_073237_stage_B_3f3f96b3,180,98053.323119047607,10622.604300978341,13524.500896983183,40321.980300358417,8854.782196671531,7172.3735793039414,-1682.4086173675896,162522.40861736756
20260831_073237_stage_B_3f3f96b3,181,116890.37534837029,11375.888370684686,13544.508425819977,41089.494714008375,8580.3518888597155,6950.0850299763724,-1630.266858883343,182900.26685888332
20260831_073237_stage_B_3f3f96b3,182,120516.92032707272,14959.82036040487,13601.757755039154,41384.284716453156,7856.7534682624855,6363.9703092926175,-1492.7831589698681,190462.78315896989
20260831_073237_stage_B_3f3f96b3,183,111138.5206392789,23457.205730568239,13598.35881942229,41319.430530203288,6913.2406288039247,5599.7249093311775,-1313.5157194727472,189513.51571947272
20260831_073237_stage_B_3f3f96b3,184,92689.577145603354,23678.786125487426,13540.033252394907,40839.352908869318,8198.6812229211773,6640.9317905661574,-1557.74943235502,170747.74943235499
20260831_073237_stage_B_3f3f96b3,185,72683.561382622473,20421.308876092306,13453.858089582618,39581.464153891473,8685.2236957310524,7035.0311935421523,-1650.1925021889001,146140.19250218885
20260831_073237_stage_B_3f3f96b3,186,41691.531211570575,27845.652273908076,13404.392025502304,37714.479981963574,8189.7657523396683,6633.7102593951277,-1556.0554929445407,120656.05549294455
20260831_073237_stage_B_3f3f96b3,187,17401.139592647633,27097.375340420793,13658.664444931332,39819.956873999989,7669.1381684196367,6212.001916419903,-1457.1362519997338,97977.136251999735
20260831_073237_stage_B_3f3f96b3,188,34419.272514009164,26979.838156998867,13626.154841578735,40291.290168861742,7560.8193760447266,6124.2636945962286,-1436.555681448498,115316.55568144852
20260831_073237_stage_B_3f3f96b3,189,63739.235557492386,21353.097715580836,13446.691487728307,39792.55812078547,8166.2256925632464,6614.6428109762319,-1551.5828815870145,138331.582881587
20260831_073237_stage_B_3f3f96b3,190,34574.80441424864,24404.52162585254,13457.710336228442,39156.331594222785,8122.9893186969166,6579.6213481445047,-1543.3679705524119,111593.36797055241
20260831_073237_stage_B_3f3f96b3,191,26581.941324617233,24591.730877706257,13594.639383230195,40097.450694121035,7872.4330509196152,6376.6707712448897,-1495.7622796747255,104865.76227967473
20260831_073237_stage_B_3f3f96b3,192,40355.41958830737,27940.648920368087,13382.420446460565,39500.678734163965,8995.6194173684107,7286.451728068414,-1709.1676892999967,121179.16768929997
20260831_073237_stage_B_3f3f96b3,193,62574.82499270761,31224.747912766998,13622.336004795223,41225.270275757139,7564.1009790894386,6126.9217930624463,-1437.1791860269923,148647.17918602697
20260831_073237_stage_B_3f3f96b3,194,73413.673687468603,33925.069096279789,13622.775216048032,40972.34920512668,8125.6168680162255,6581.7496630931428,-1543.8672049230827,161933.86720492312
20260831_073237_stage_B_3f3f96b3,195,41418.774823392763,30184.168527400947,13686.143315633988,39889.27408559186,7833.4776422084169,6345.1168901888195,-1488.3607520195974,125178.36075201957
20260831_073237_stage_B_3f3f96b3,196,37159.738249698232,27875.184040061111,13535.175249934933,39554.422704844175,8286.9486554655123,6712.4284109270639,-1574.5202445384484,118124.52024453846
20260831_073237_stage_B_3f3f96b3,197,26093.236909663472,29474.748422182591,13504.773370383937,39265.114175545299,7988.804619870034,6470.9317420947236,-1517.8728777753104,108337.8728777753
20260831_073237_stage_B_3f3f96b3,198,38120.978406292488,27543.448251123929,13438.10580613773,39013.932768554558,8770.8696426773076,7104.4044105686253,-1666.4652321086824,118116.46523210871
20260831_073237_stage_B_3f3f96b3,199,35560.84621396046,29343.554273637343,13585.359286579993,39151.468777092843,7111.7292172138677,5760.5006659432302,-1351.2285512706376,117641.22855127063
20260831_073237_stage_B_3f3f96b3,200,13600.75084144253,19769.8401785405,13579.823649658236,39247.080814103152,7407.8709670758444,6000.3754833314351,-1407.4954837444093,86197.495483744424
20260831_073237_stage_B_3f3f96b3,201,20365.801214131494,21792.141337123157,13580.96235132091,40399.845029192584,6888.1575356217245,5579.4076038535995,-1308.749931768125,96138.749931768136
20260831_073237_stage_B_3f3f96b3,202,28153.378237360637,16559.517762662636,13605.130388619207,39832.978936680258,8584.238554330148,6953.233229007421,-1631.005325322727,98151.005325322738
